Id,bldg_sf,total_baths,good_ament_ct,btm_5_nbrhd,newHome,neg_ovrll_cond,adj_ovr_qual,adj_lot_area,bad_ament_ct,abnormal_sale,outside_sf,two_plus_cr_garg,sgl_famly_hm,top_3_nbrhd,homeage,remodelage,lotfrontage,garagecars,bedroomsabvgr,saleprice,log_saleprice
1445,2844,2.0,2,0,1,0,4,6826,1,0,252,1,0,0,3,3,63.0,2,3,179600,12.098487434850236
1446,1727,2.0,0,0,0,0,3,7235,1,0,252,0,0,0,41,41,70.0,1,3,129000,11.76756768334381
1447,2376,1.0,0,0,0,0,2,24654,1,0,300,0,0,0,48,48,0.0,1,3,157900,11.969717200243734
1448,3310,3.5,4,0,0,0,5,8715,0,0,65,1,0,0,12,11,80.0,2,3,240000,12.388394202324129
1449,1906,1.5,0,1,0,0,1,10779,2,0,192,0,0,0,97,7,70.0,1,2,112000,11.626254150277232
1450,1260,2.0,3,1,0,0,2,903,1,1,0,0,1,0,36,36,21.0,0,1,92000,11.429543856031177
1451,2688,3.0,0,0,0,0,2,8027,1,0,77,0,1,0,35,35,60.0,0,4,136000,11.820410164718188
1452,3151,2.0,3,0,1,0,5,7648,0,0,36,1,0,0,1,0,78.0,3,3,287090,12.567551034433226
1453,1619,2.0,1,1,1,0,2,2575,1,0,28,1,1,0,1,1,35.0,2,2,145000,11.884489021402711
1454,2280,1.0,1,0,1,0,2,15985,1,1,92,0,0,0,0,0,90.0,0,3,84500,11.344506813345266
1455,2442,3.0,3,0,0,0,4,6166,1,0,113,1,0,0,5,4,62.0,2,2,185000,12.128111104060462
1456,2600,2.5,2,0,0,0,3,6924,0,0,40,1,0,0,8,7,62.0,2,3,175000,12.072541252905651
1457,3615,3.0,1,0,0,0,3,10753,0,0,349,1,0,0,32,22,85.0,2,3,210000,12.254862809699606
1458,3492,2.0,4,0,0,0,4,7794,0,0,60,0,0,0,69,4,66.0,1,4,266500,12.493129522588037
1459,2156,2.0,2,0,0,0,2,8161,2,0,478,0,0,0,60,14,68.0,1,2,142125,11.864462231052837
1460,2512,2.5,0,1,0,0,2,7877,1,0,804,0,0,0,43,43,75.0,1,3,147500,11.901583454762012
